Family	!	Scientific Name	Author	Reference	Date
"Costaceae"	""	"Costus villosissimus"	"Jacq."	"Fragm. Bot. 55–56, t. 80"	"1809"
"Costaceae"	""	"Costus woodsonii"	"Maas"	"Fl. Neotrop. Monogr. 8: 101, f. 47"	"1972"
"Chrysobalanaceae"	"!"	"Couepia polyandra"	"(Kunth) Rose"	"Contr. U.S. Natl. Herb. 5(4): 196"	"1899"
"Fabaceae"	""	"Coulteria platyloba"	"(S. Watson) N. Zamora"	"Monogr. Syst. Bot. Missouri Bot. Gard. 119: 485"	"2010"
"Apocynaceae"	""	"Couma macrocarpa"	"Barb. Rodr."	"Vellosia (ed. 2) 1: 32–33, pl. 1, f. b"	"1891"
"Lecythidaceae"	""	"Couroupita"	"Aubl."	"Hist. Pl. Guiane 2: 708, pl. 282"	"1775"
"Lecythidaceae"	""	"Couroupita nicaraguarensis"	"DC."	"Prodr. 3: 294"	"1828"
"Fabaceae"	""	"Coursetia"	"DC."	"Ann. Sci. Nat. (Paris) 4(1): 92"	"1825"
"Fabaceae"	"!"	"Coursetia apantensis"	"M. Sousa"	"Ann. Missouri Bot. Gard. 73(4): 732, f. 5"	"1986 [1987]"
"Fabaceae"	"!"	"Coursetia caribaea"	"(Jacq.) Lavin"	"Advances Legume Syst. 3 63"	"1987"
"Fabaceae"	"!"	"Coursetia elliptica"	"M. Sousa & Rudd"	"Ann. Missouri Bot. Gard. 73(4): 732, 734, f. 6"	"1986 [1987]"
"Fabaceae"	"!"	"Coursetia paucifoliolata"	"M. Sousa"	"Ann. Missouri Bot. Gard. 73(4): 734, 737, f. 6"	"1986 [1987]"
"Fabaceae"	"!"	"Coursetia polyphylla"	"Brandegee"	"Univ. Calif. Publ. Bot. 4(19): 376"	"1913"
"Urticaceae"	""	"Coussapoa glaberrima"	"W.C. Burger"	"Phytologia 26(6): 422–423"	"1973"
"Urticaceae"	"!"	"Coussapoa villosa"	"Poepp. & Endl."	"Nov. Gen. Sp. Pl. 2: 33, t. 147"	"1838"
"Rubiaceae"	""	"Coussarea"	"Aubl."	"Hist. Pl. Guiane 1: 98, t. 38"	"1775"
"Rubiaceae"	""	"Coussarea impetiolaris"	"Donn. Sm."	"Bot. Gaz. 37(6): 418"	"1904"
"Rubiaceae"	""	"Coutarea"	"Aubl."	"Hist. Pl. Guiane 1: 314, t. 122"	"1775"
"Rubiaceae"	"!"	"Coutarea hexandra"	"(Jacq.) K. Schum."	"Fl. Bras. 6(6): 196–197"	"1889"
"Gentianaceae"	""	"Coutoubea"	"Aubl."	"Hist. Pl. Guiane 1: 72, t. 27"	"1775"
"Gentianaceae"	""	"Coutoubea spicata"	"Aubl."	"Hist. Pl. Guiane 1: 72–74, t. 27"	"1775"
"Orchidaceae"	""	"Cranichis"	"Sw."	"Prodr. 8, 120"	"1788"
"Orchidaceae"	""	"Cranichis ciliata"	"Kunth"	"Syn. Pl. 1: 324–325"	"1822"
"Orchidaceae"	""	"Cranichis diphylla"	"Sw."	"Prodr. 120"	"1788"
"Orchidaceae"	""	"Cranichis muscosa"	"Sw."	"Prodr. 120"	"1788"
"Orchidaceae"	""	"Cranichis revoluta"	"Hamer & Garay"	"Icon. Pl. Trop. 7: t. 641"	"1982"
"Orchidaceae"	""	"Cranichis sylvatica"	"A. Rich. & Galeotti"	"Ann. Sci. Nat., Bot., sér. 3, 3: 30"	"1845"
"Orchidaceae"	""	"Cranichis wageneri"	"Rchb. f."	"Linnaea 41: 19"	"1877 [1876]"
"Capparaceae"	"!"	"Crateva"	"L."	"Sp. Pl. 1: 444"	"1753"
"Capparaceae"	""	"Crateva palmeri"	"Rose"	"Contr. U.S. Natl. Herb. 1(9): 301"	"1895"
"Capparaceae"	""	"Crateva tapia"	"L."	"Sp. Pl. 1: 444"	"1753"
"Bignoniaceae"	""	"Crescentia alata"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 3: 158–159"	"1818 [1819]"
"Bignoniaceae"	""	"Crescentia cujete"	"L."	"Sp. Pl. 2: 626"	"1753"
"Amaryllidaceae"	""	"Crinum"	"L."	"Sp. Pl. 1: 291"	"1753"
"Amaryllidaceae"	""	"Crinum cruentum"	"Ker Gawl."	"Bot. Reg. 2: t. 171"	"1817"
"Amaryllidaceae"	"!"	"Crinum erubescens"	"Aiton"	"Hort. Kew. 1: 413"	"1789"
"Asteraceae"	""	"Critonia"	"P. Browne"	"Civ. Nat. Hist. Jamaica 490, 314–315, t. 34, f. 1"	"1756"
"Asteraceae"	""	"Critonia billbergiana"	"(Beurl.) R.M. King & H. Rob."	"Phytologia 22(1): 48"	"1971"
"Asteraceae"	""	"Critonia daleoides"	"DC."	"Prodr. 5: 141"	"1836"
"Asteraceae"	""	"Critonia hebebotrya"	"DC."	"Prodr. 5: 141"	"1836"
"Asteraceae"	""	"Critonia morifolia"	"(Mill.) R.M. King & H. Rob."	"Phytologia 22(1): 49"	"1971"
"Asteraceae"	""	"Critonia nicaraguensis"	"(B.L. Rob.) R.M. King & H. Rob."	"Phytologia 22(1): 50"	"1971"
"Asteraceae"	""	"Critonia quadrangularis"	"(DC.) R.M. King & H. Rob."	"Phytologia 22(1): 50"	"1971"
"Asteraceae"	""	"Critonia sexangularis"	"(Klatt) R.M. King & H. Rob."	"Phytologia 22(1): 50"	"1971"
"Asteraceae"	""	"Critoniopsis leiocarpa"	"(DC.) H. Rob."	"Proc. Biol. Soc. Washington 106(3): 615"	"1993"
"Asteraceae"	""	"Critoniopsis standleyi"	"(S.F. Blake) H. Rob."	"Proc. Biol. Soc. Washington 106(3): 622"	"1993"
"Asteraceae"	""	"Critoniopsis triflosculosa"	"(Kunth) H. Rob."	"Proc. Biol. Soc. Washington 106(3): 624"	"1993"
"Orchidaceae"	""	"Crocodeilanthe gelida"	"(Lindl.) Carnevali & I. Ramírez"	"Smithsonian Contr. Bot. 100: 133"	"2014"
"Orchidaceae"	""	"Crossoglossa"	"Dressler & Dodson"	"Native Ecuad. Orchids 1: 148"	"1993"
"Orchidaceae"	""	"Crossoglossa blephariglottis"	"(Schltr.) Dressler"	"Native Ecuad. Orchids 1: 148"	"1993"
"Orchidaceae"	"!"	"Crossoglossa fratrum"	"(Schltr.) Dressler ex Dodson"	"Native Ecuad. Orchids 1: 149"	"1993"
"Celastraceae"	""	"Crossopetalum parviflorum"	"(Hemsl.) Lundell"	"Wrightia 3(1): 8"	"1961"
"Celastraceae"	""	"Crossopetalum uragoga"	"(Jacq.) Kuntze"	"Revis. Gen. Pl. 1: 116"	"1891"
"Fabaceae"	"!"	"Crotalaria"	"L."	"Sp. Pl. 2: 714"	"1753"
"Fabaceae"	""	"Crotalaria acapulcensis"	"Hook. & Arn."	"Bot. Beechey Voy. 414–415"	"1841 [1840]"
"Fabaceae"	""	"Crotalaria cajanifolia"	"Kunth"	"Nov. Gen. Sp. (folio ed.) 6: 318"	"1824"
"Fabaceae"	"!"	"Crotalaria incana"	"L."	"Sp. Pl. 2: 716"	"1753"
"Fabaceae"	""	"Crotalaria longirostrata"	"Hook. & Arn."	"Bot. Beechey Voy. 285"	"1841 [1838]"
"Fabaceae"	""	"Crotalaria maypurensis"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 6: 403–404"	"1823 [1824]"
"Fabaceae"	"!"	"Crotalaria micans"	"Link"	"Enum. Pl. Hort. Berol. Alt. 2: 228–229"	"1822"
"Fabaceae"	"!"	"Crotalaria pumila"	"Ortega"	"Nov. Pl. Descr. Dec. 2: 23"	"1797"
"Fabaceae"	""	"Crotalaria quercetorum"	"Brandegee"	"Univ. Calif. Publ. Bot. 10(8): 407"	"1924"
"Fabaceae"	"!"	"Crotalaria rotundifolia"	"J.F. Gmel."	"Syst. Nat., ed. 13[bis] 2(2): 1095"	"1791 [1792]"
"Fabaceae"	"!"	"Crotalaria sagittalis"	"L."	"Sp. Pl. 2: 714"	"1753"
"Fabaceae"	""	"Crotalaria vitellina"	"Ker Gawl."	"Bot. Reg. 6: t. 447"	"1820"
"Euphorbiaceae"	""	"Croton"	"L."	"Sp. Pl. 2: 1004"	"1753"
"Euphorbiaceae"	"!"	"Croton argenteus"	"L."	"Sp. Pl. 2: 1004"	"1753"
"Euphorbiaceae"	""	"Croton axillaris"	"Müll. Arg."	"Linnaea 34: 126"	"1865"
"Euphorbiaceae"	""	"Croton billbergianus"	"Müll. Arg."	"Linnaea 34: 98"	"1865"
"Euphorbiaceae"	""	"Croton brevipes"	"Pax"	"Bot. Jahrb. Syst. 33: 290"	"1903"
"Euphorbiaceae"	"!"	"Croton ciliatoglandulifer"	"Ortega"	"Nov. Pl. Descr. Dec. 51"	"1797"
"Euphorbiaceae"	""	"Croton cortesianus"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 2: 83"	"1817"
"Euphorbiaceae"	""	"Croton fantzianus"	"F. Seym."	"Phytologia 43: 171"	"1979"
"Euphorbiaceae"	"!"	"Croton glandulosus"	"L."	"Syst. Nat. (ed. 10) 2: 1275"	"1759"
"Euphorbiaceae"	""	"Croton guatemalensis"	"Lotsy"	"Bot. Gaz. 20(8): 353, t. 25"	"1895"
"Euphorbiaceae"	"!"	"Croton heterochrous"	"Müll. Arg."	"Linnaea 34: 121"	"1865"
"Euphorbiaceae"	""	"Croton hirtus"	"L'Hér."	"Stirp. Nov. 17, pl. 9"	"1785"
"Euphorbiaceae"	""	"Croton jutiapensis"	"Croizat"	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(8): 450"	"1942"
"Euphorbiaceae"	""	"Croton killipianus"	"Croizat"	"J. Arnold Arbor. 21: 90–91"	"1940"
"Euphorbiaceae"	""	"Croton morifolius"	"Willd."	"Sp. Pl. 4: 535"	"1805"
"Euphorbiaceae"	""	"Croton niveus"	"Jacq."	"Enum. Syst. Pl. 32"	"1760"
"Euphorbiaceae"	""	"Croton nubigenus"	"G.L. Webster"	"Madroño 35: 117–120"	"1988"
"Euphorbiaceae"	""	"Croton oerstedianus"	"Müll. Arg."	"Linnaea 34: 105"	"1865"
"Euphorbiaceae"	""	"Croton payaquensis"	"Standl."	"J. Wash. Acad. Sci. 14(4): 97"	"1924"
"Euphorbiaceae"	"!"	"Croton punctatus"	"Jacq."	"Collectanea 1: 166–168"	"1787"
"Euphorbiaceae"	""	"Croton repens"	"Schltdl."	"Linnaea 19: 237"	"1847 [1846]"
"Euphorbiaceae"	""	"Croton schiedeanus"	"Schltdl."	"Linnaea 19: 243"	"1847 [1846]"
"Euphorbiaceae"	""	"Croton smithianus"	"Croizat"	"J. Arnold Arbor. 21: 93"	"1940"
"Euphorbiaceae"	""	"Croton tabascensis"	"Lundell"	"Phytologia 1(12): 408"	"1940"
"Euphorbiaceae"	""	"Croton trinitatis"	"Millsp."	"Publ. Field Columb. Mus., Bot. Ser. 2(1): 57"	"1900"
"Euphorbiaceae"	""	"Croton verapazensis"	"Donn. Sm."	"Bot. Gaz. 54(3): 242"	"1912"
"Euphorbiaceae"	"!"	"Croton xalapensis"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 2: 85"	"1817"
"Euphorbiaceae"	""	"Croton yucatanensis"	"Lundell"	"Phytologia 1(12): 408–409"	"1940"
"Fabaceae"	""	"Crudia acuminata"	"Benth."	"Bot. Voy. Sulphur 89"	"1844"
"Fabaceae"	"!"	"Crudia glaberrima"	"(Steud.) J.F. Macbr."	"Contr. Gray Herb. 59: 20"	"1919"
"Rubiaceae"	"!"	"Crusea"	"Cham. & Schltdl."	"Linnaea 5(1): 165"	"1830"
"Rubiaceae"	""	"Crusea longiflora"	"(Roem. & Schult.) W.R. Anderson"	"Mem. New York Bot. Gard. 22(4): 89"	"1972"
"Rubiaceae"	""	"Crusea parviflora"	"Hook. & Arn."	"Bot. Beechey Voy. 430, t. 99C"	"1841 [1840]"
"Rubiaceae"	""	"Crusea setosa"	"(M. Martens & Galeotti) Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(1): 22"	"1943"
"Arecaceae"	""	"Cryosophila warscewiczii"	"(H. Wendl.) Bartlett"	"Publ. Carnegie Inst. Wash. 461(2): 38"	"1935"
"Orchidaceae"	""	"Cryptarrhena"	"R. Br."	"Bot. Reg. 2: t. 153"	"1816"
"Orchidaceae"	""	"Cryptarrhena guatemalensis"	"Schltr."	"Repert. Spec. Nov. Regni Veg. 10(248–250): 253"	"1912 [1911]"
"Orchidaceae"	""	"Cryptarrhena lunata"	"R. Br."	"Bot. Reg. 2: , t. 153"	"1816"
"Orchidaceae"	"!"	"Cryptocentrum"	"Benth."	"J. Linn. Soc., Bot. 18(110): 325"	"1881"
"Poaceae"	""	"Cryptochloa"	"Swallen"	"Ann. Missouri Bot. Gard. 29(4): 317"	"1942"
"Poaceae"	""	"Cryptochloa concinna"	"(Hook. f.) Swallen"	"Ann. Missouri Bot. Gard. 29(4): 320"	"1942"
"Poaceae"	""	"Cryptochloa strictiflora"	"(E. Fourn.) Swallen"	"Ann. Missouri Bot. Gard. 29(4): 321"	"1942"
"Primulaceae"	""	"Ctenardisia amplifolia"	"(Standl.) Lundell"	"Wrightia 7(2): 44, f. 9"	"1982"
"Dryopteridaceae"	"!"	"Ctenitis"	"(C. Chr.) C. Chr."	"Man. Pteridol. 544"	"1938"
"Dryopteridaceae"	""	"Ctenitis ampla"	"(Humb. & Bonpl. ex Willd.) Ching"	"Sunyatsenia 5(4): 240"	"1940"
"Dryopteridaceae"	""	"Ctenitis excelsa"	"(Desv.) Proctor"	"Rhodora 63: 34"	"1961"
"Dryopteridaceae"	""	"Ctenitis grisebachii"	"(Baker) Ching"	"Sunyatsenia 5(4): 250"	"1940"
"Dryopteridaceae"	""	"Ctenitis hemsleyana"	"(Baker) Copel."	"Gen. Fil. 124"	"1947"
"Dryopteridaceae"	""	"Ctenitis interjecta"	"(C. Chr.) Ching"	"Sunyatsenia 5(4): 250"	"1940"
"Dryopteridaceae"	""	"Ctenitis melanosticta"	"(Kunze) Copel."	"Gen. Fil. 124"	"1947"
"Dryopteridaceae"	""	"Ctenitis microchlaena"	"(Fée) Stolze"	"Fieldiana, Bot., n.s. 27: 9"	"1991"
"Dryopteridaceae"	""	"Ctenitis nigrovenia"	"(Christ) Copel."	"Gen. Fil. 124"	"1947"
"Dryopteridaceae"	""	"Ctenitis refulgens"	"(Klotzsch ex Mett.) C. Chr. ex Vareschi"	"Fl. Venezuela 1: 404"	"1969"
"Dryopteridaceae"	""	"Ctenitis sloanei"	"(Poepp. ex Spreng.) C.V. Morton"	"Amer. Fern J. 59: 66"	"1969"
"Dryopteridaceae"	""	"Ctenitis sotoana"	"A. Rojas"	"Revista Biol. Trop. 49(2): 468–470, f. 1"	"2001"
"Dryopteridaceae"	"!"	"Ctenitis submarginalis"	"(Langsd. & Fisch.) Ching"	"Sunyatsenia 5(4): 250"	"1940"
"Fabaceae"	""	"Ctenodon"	"Baill."	"Adansonia 9: 236"	"1870"
"Fabaceae"	""	"Ctenodon fascicularis"	"(Schltdl. & Cham.) A. Delgado"	"Neodiversity 13: 18"	"2020"
"Fabaceae"	""	"Ctenodon nicaraguensis"	"(Oerst.) A. Delgado"	"Neodiversity 13: 24"	"2020"
"Fabaceae"	""	"Ctenodon standleyi"	"(Ant. Molina) A. Delgado"	"Neodiversity 13: 29"	"2020"
"Solanaceae"	""	"Cuatresia"	"Hunz."	"Kurtziana 10: 15–18"	"1977"
"Solanaceae"	""	"Cuatresia exiguiflora"	"(D'Arcy) Hunz."	"Opera Bot. 92: 75–76, f. 2"	"1987"
"Solanaceae"	""	"Cuatresia riparia"	"(Kunth) Hunz."	"Kurtziana 10: 20"	"1977"
"Cucurbitaceae"	"!"	"Cucurbita"	"L."	"Sp. Pl. 2: 1010"	"1753"
"Cucurbitaceae"	"!"	"Cucurbita argyrosperma"	"K. Koch"	"Wochenschr. Vereines Beförd. Gartenbaues Königl. Preuss. Staaten 9: 96"	"1866"
"Cucurbitaceae"	""	"Cucurbita ficifolia"	"Bouché"	"Verh. Vereins. Beförd. Gartenbaues Königl. Preuss. Staaten 12: 205–206"	"1837"
"Cucurbitaceae"	""	"Cucurbita lundelliana"	"L.H. Bailey"	"Gentes Herbarum 6(5): 297–299, f. 152"	"1943"
"Cucurbitaceae"	"!"	"Cucurbita maxima"	"Duchesne"	"Essai Hist. Nat. Courges 7, 12–15"	"1786"
"Cucurbitaceae"	"!"	"Cucurbita moschata"	"Duchesne"	"Essai Hist. Nat. Courges 7, 15–16"	"1786"
"Cucurbitaceae"	"!!"	"Cucurbita pepo"	"L."	"Sp. Pl. 2: 1010"	"1753"
"Orchidaceae"	""	"Cuitlauzina"	"Lex."	"Nov. Veg. Descr. 2(Orch. Opusc.): 32–33"	"1825"
"Orchidaceae"	""	"Cuitlauzina convallarioides"	"(Schltr.) Dressler & N.H. Williams"	"Selbyana 24(1): 44"	"2003"
"Orchidaceae"	""	"Cuitlauzina egertonii"	"(Lindl.) Dressler & N.H. Williams"	"Selbyana 24(1): 44"	"2003"
"Orchidaceae"	""	"Cuitlauzina pulchella"	"(Bateman ex Lindl.) Dressler & N.H. Williams"	"Selbyana 24(1): 44"	"2003"
"Culcitaceae"	"!"	"Culcita"	"C. Presl"	"Tent. Pterid. 135, t. 5, f. 5"	"1836"
"Culcitaceae"	""	"Culcita coniifolia"	"(Hook.) Maxon"	"Rep. (Annual) Board Regents Smithsonian Inst. 1911: 488, t. 13C"	"1912"
"Lamiaceae"	"!"	"Cunila leucantha"	"Kunth ex Schltdl. & Cham."	"Linnaea 6: 373"	"1831"
"Sapindaceae"	""	"Cupania"	"L."	"Sp. Pl. 1: 200"	"1753"
"Sapindaceae"	""	"Cupania cinerea"	"Poepp."	"Nov. Gen. Sp. Pl. 3(5–6): 38"	"1843"
"Sapindaceae"	""	"Cupania dentata"	"DC."	"Prodr. 1: 614"	"1824"
"Sapindaceae"	""	"Cupania glabra"	"Sw."	"Prodr. 61"	"1788"
"Sapindaceae"	""	"Cupania guatemalensis"	"(Turcz.) Radlk."	"Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9(4): 517, 538"	"1879"
"Sapindaceae"	"!"	"Cupania juglandifolia"	"A. Rich."	"Hist. Fís. Cuba, Bot. 10: 120"	"1845"
"Sapindaceae"	""	"Cupania livida"	"(Radlk.) Croat"	"Ann. Missouri Bot. Gard. 63(3): 438–439"	"1976 [1977]"
"Sapindaceae"	""	"Cupania rufescens"	"Triana & Planch."	"Ann. Sci. Nat., Bot., sér. 4, 18: 374"	"1862"
"Sapindaceae"	"!"	"Cupania scrobiculata"	"Rich."	"Actes Soc. Hist. Nat. Paris 1: 109"	"1792"
"Lythraceae"	""	"Cuphea"	"P. Browne"	"Civ. Nat. Hist. Jamaica 216–217"	"1756"
"Lythraceae"	""	"Cuphea avigera"	"B.L. Rob. & Seaton"	"Proc. Amer. Acad. Arts 28: 105"	"1893"
"Lythraceae"	""	"Cuphea calophylla"	"Cham. & Schltdl."	"Linnaea 2: 361"	"1827"
"Lythraceae"	""	"Cuphea carthagenensis"	"(Jacq.) J.F. Macbr."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(2): 124"	"1930"
"Lythraceae"	""	"Cuphea elliptica"	"Koehne"	"Bot. Jahrb. Syst. 2(1–2): 145"	"1881"
"Lythraceae"	""	"Cuphea hookeriana"	"Walp."	"Repert. Bot. Syst. 2: 107"	"1843"
"Lythraceae"	""	"Cuphea hyssopifolia"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 6: 199–200"	"1823 [1824]"
"Lythraceae"	""	"Cuphea laminuligera"	"Koehne"	"Fl. Bras. 13(2): 234"	"1877"
"Lythraceae"	""	"Cuphea leptopoda"	"Hemsl."	"Diagn. Pl. Nov. Mexic. 3: 52"	"1880"
"Lythraceae"	""	"Cuphea mimuloides"	"Schltdl. & Cham."	"Linnaea 5: 570"	"1830"
"Lythraceae"	"!"	"Cuphea pinetorum"	"Benth."	"Pl. Hartw. 74"	"1841"
"Lythraceae"	""	"Cuphea utriculosa"	"Koehne"	"Fl. Bras. 13(2): 452"	"1877"
"Lythraceae"	""	"Cuphea wrightii"	"A. Gray"	"Smithsonian Contr. Knowl. 5(6): 56"	"1853"
"Cupressaceae"	""	"Cupressus"	"L."	"Sp. Pl. 2: 1002"	"1753"
"Cupressaceae"	""	"Cupressus lusitanica"	"Mill."	"Gard. Dict. (ed. 8) no. 3"	"1768"
"Dilleniaceae"	"!"	"Curatella americana"	"L."	"Syst. Nat. (ed. 10) 2: 1079"	"1759"
"Hypoxidaceae"	""	"Curculigo"	"Gaertn."	"Fruct. Sem. Pl. 1: 63"	"1788"
"Hypoxidaceae"	"!"	"Curculigo scorzonerifolia"	"(Lam.) Baker"	"J. Linn. Soc., Bot. 17(1): 124"	"1878"
"Gentianaceae"	""	"Curtia tenella"	"(Mart.) Cham."	"Linnaea 8: 13"	"1833"
"Convolvulaceae"	""	"Cuscuta"	"L."	"Sp. Pl. 1: 124"	"1753"
"Convolvulaceae"	""	"Cuscuta boldinghii"	"Urb."	"Repert. Spec. Nov. Regni Veg. 16(444/447): 38"	"1919"
"Convolvulaceae"	"!"	"Cuscuta corymbosa"	"Ruiz & Pav."	"Fl. Peruv. 1: 69, t. 105, f. b"	"1798"
"Convolvulaceae"	""	"Cuscuta obtusiflora"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 3: 122"	"1818 [1819]"
"Convolvulaceae"	""	"Cuscuta sidarum"	"Liebm."	"Förh. Skand. Naturf. Mötet 4: 196"	"1847"
"Cyatheaceae"	"!"	"Cyathea"	"Sm."	"Mém. Acad. Roy. Sci. (Turin) 5: 416"	"1793"
"Cyatheaceae"	""	"Cyathea bicrenata"	"Liebm."	"Kongel. Danske Vidensk. Selsk. Skr., Naturvidensk. Math. Afd., ser. 5, 1: 289"	"1849"
"Cyatheaceae"	""	"Cyathea costaricensis"	"(Mett. ex Kuhn) Domin"	"Acta Bot. Bohem. 9: 107"	"1930"
"Cyatheaceae"	""	"Cyathea delgadoi"	"Pohl ex Sternb."	"Vers. Fl. Vorwelt 1: 47, t. B(1–5)"	"1825"
"Cyatheaceae"	""	"Cyathea divergens"	"Kunze"	"Linnaea 9: 100"	"1834"
"Cyatheaceae"	"!"	"Cyathea fulva"	"(M. Martens & Galeotti) Fée"	"Mém. Foug. 9: 34"	"1857"
"Cyatheaceae"	""	"Cyathea godmanii"	"(Hook.) Domin"	"Pteridophyta 262"	"1929"
"Cyatheaceae"	""	"Cyathea gracilis"	"Griseb."	"Fl. Brit. W. I. 704"	"1864"
"Cyatheaceae"	""	"Cyathea microdonta"	"(Desv.) Domin"	"Pteridophyta 263"	"1929"
"Cyatheaceae"	""	"Cyathea multiflora"	"Sm."	"Mém. Acad. Roy. Sci. (Turin) 5(1790–1791): 416"	"1793"
"Cyatheaceae"	""	"Cyathea myosuroides"	"(Liebm.) Domin"	"Pteridophyta 263"	"1929"
"Cyatheaceae"	""	"Cyathea schiedeana"	"(C. Presl) Domin"	"Pteridophyta 263"	"1929"
"Cyatheaceae"	""	"Cyathea stolzei"	"A.R. Sm. ex Lellinger"	"Amer. Fern J. 77(3): 101"	"1987 [1988]"
"Cyatheaceae"	""	"Cyathea ursina"	"(Maxon) Lellinger"	"Amer. Fern J. 77(3): 101"	"1987 [1988]"
"Primulaceae"	"!"	"Cybianthus"	"Mart."	"Nov. Gen. Sp. Pl. 3: 87"	"1829 [1831]"
"Primulaceae"	""	"Cybianthus montanus"	"(Lundell) G. Agostini"	"Acta Biol. Venez. 10(2): 154"	"1980"
"Primulaceae"	""	"Cybianthus schlimii"	"(Hook. f.) G. Agostini"	"Acta Biol. Venez. 10(2): 165"	"1980"
"Cucurbitaceae"	""	"Cyclanthera brachystachya"	"(Ser.) Cogn."	"Diagn. Cucurb. Nouv. 2: 64"	"1877"
"Cucurbitaceae"	""	"Cyclanthera dissecta"	"(Torr. & A. Gray) Arn."	"J. Bot. (Hooker) 3(21): 280"	"1841"
"Cucurbitaceae"	""	"Cyclanthera langaei"	"Cogn."	"Diagn. Cucurb. Nouv. 2: 63, 67–68"	"1877"
"Cucurbitaceae"	"!"	"Cyclanthera multifoliola"	"Cogn."	"Diagn. Cucurb. Nouv. 2: 63, 66–67"	"1877"
"Cucurbitaceae"	""	"Cyclanthera naudiniana"	"Cogn."	"Monogr. Phan. 3: 831–832"	"1881"
"Cucurbitaceae"	"!"	"Cyclanthera pedata"	"(L.) Schrad."	"Index Sem. (Gottingen) 1831: 2"	"1831"
"Cucurbitaceae"	""	"Cyclanthera ribiflora"	"(Schltdl.) Cogn."	"Diagn. Cucurb. Nouv. 2: 63"	"1877"
"Cyclanthaceae"	"!"	"Cyclanthus bipartitus"	"Poit. ex A. Rich."	"Dict. Class. Hist. Nat. 5: 222"	"1824"
"Lomariopsidaceae"	"!"	"Cyclopeltis"	"J. Sm."	"Bot. Mag. 72: 36"	"1846"
"Lomariopsidaceae"	""	"Cyclopeltis semicordata"	"(Sw.) J. Sm."	"Bot. Mag. 72: Comp. 36"	"1846"
"Orchidaceae"	""	"Cyclopogon"	"C. Presl"	"Reliq. Haenk. 1(2): 93, pl. 13"	"1827"
"Orchidaceae"	""	"Cyclopogon comosus"	"(Rchb. f.) Burns-Bal. & E.W. Greenw."	"Orquídea (Mexico City), n.s. 10(1): 92"	"1986"
"Orchidaceae"	"!"	"Cyclopogon cranichoides"	"(Griseb.) Schltr."	"Beih. Bot. Centralbl., Abt. 2 37(3): 387"	"1920"
"Orchidaceae"	""	"Cyclopogon elatus"	"(Sw.) Schltr."	"Repert. Spec. Nov. Regni Veg. Beih. 6: 53"	"1919"
"Orchidaceae"	"!"	"Cyclopogon miradorensis"	"Schltr."	"Repert. Spec. Nov. Regni Veg. 21(601/605): 332"	"1925"
"Orchidaceae"	""	"Cyclopogon obliquus"	"(J.J. Sm.) Szlach."	"Fragm. Florist. Geobot. 39(2): 425"	"1994"
"Orchidaceae"	"!"	"Cyclopogon prasophylloides"	"(Garay) Szlach."	"Candollea 48(2): 435"	"1993"
"Orchidaceae"	""	"Cyclopogon prasophyllum"	"(Rchb. f.) Schltr."	"Beih. Bot. Centralbl., Abt. 2 37(3): 393"	"1920"
"Orchidaceae"	""	"Cyclopogon storeri"	"(Chapm.) R. González, Mytnik & Rutk."	"Genus Suppl.: 58"	"2003"
"Orchidaceae"	""	"Cyclopogon violaceus"	"(A. Rich. & Galeotti) Schltr."	"Beih. Bot. Centralbl., Abt. 2 37(3): 396"	"1920"
"Apiaceae"	""	"Cyclospermum leptophyllum"	"(Pers.) Sprague ex Britton & P. Wilson"	"Bot. Porto Rico 6(1): 52"	"1925"
"Orchidaceae"	""	"Cycnoches"	"Lindl."	"Gen. Sp. Orchid. Pl. 154"	"1830-1840 [1832]"
"Orchidaceae"	""	"Cycnoches egertonianum"	"Bateman"	"Orchid. Mexico & Guatemala , t. 40"	"1842"
"Orchidaceae"	"!"	"Cycnoches ventricosum"	"Bateman"	"Orchid. Mexico & Guatemala t. 5"	"1837"
"Bignoniaceae"	""	"Cydista"	"Miers"	"Proc. Roy. Hort. Soc. London 3: 191"	"1863"
"Annonaceae"	""	"Cymbopetalum torulosum"	"G.E. Schatz"	"Ann. Missouri Bot. Gard. 72(3): 535–538, f. 1–2, 4, 7–8"	"1985"
"Fabaceae"	"!"	"Cymbosema roseum"	"Benth."	"J. Bot. (Hooker) 2(10): 60–61"	"1840"
"Apocynaceae"	""	"Cynanchum racemosum var. rensonii"	"Sundell"	"Evol. Monogr. 5: 45–46, f. 2, 8C–D"	"1981"
"Apocynaceae"	""	"Cynanchum rensonii"	"Woodson"	"Ann. Missouri Bot. Gard. 28(2): 210"	"1941"
"Poaceae"	"!"	"Cynodon"	"Rich."	"Syn. Pl. 1: 85"	"1805"
