Family	!	Scientific Name	Author	Reference	Date
"Lamiaceae"	""	"Marsypianthes"	"Mart. ex Benth."	"Labiat. Gen. Spec. 64"	"1833"
"Lamiaceae"	""	"Marsypianthes chamaedrys"	"(Vahl) Kuntze"	"Revis. Gen. Pl. 2: 524"	"1891"
"Bignoniaceae"	""	"Martinella obovata"	"(Kunth) Bureau & K. Schum."	"Fl. Bras. 8(2): 161, tab. 84"	"1896"
"Martyniaceae"	""	"Martynia annua"	"L."	"Sp. Pl. 2: 618"	"1753"
"Malpighiaceae"	""	"Mascagnia vacciniifolia"	"Nied."	"Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 3: 11"	"1908"
"Orchidaceae"	""	"Masdevallia"	"Ruiz & Pav."	"Fl. Peruv. Prodr. 122, pl. 27"	"1794"
"Orchidaceae"	""	"Masdevallia adamsii"	"Luer"	"Lindleyana 9(4): 243"	"1994"
"Orchidaceae"	""	"Masdevallia chontalensis"	"Rchb. f."	"Otia Bot. Hamburg. 1: 17"	"1878"
"Orchidaceae"	""	"Masdevallia floribunda"	"Lindl."	"Edwards's Bot. Reg. 29: misc. 72"	"1843"
"Orchidaceae"	""	"Masdevallia linearifolia"	"Ames"	"Sched. Orch. 5: 7–9"	"1923"
"Orchidaceae"	""	"Masdevallia tubuliflora"	"Ames"	"Orchidaceae 2: 265"	"1908"
"Sapindaceae"	""	"Matayba"	"Aubl."	"Hist. Pl. Guiane 1: 331, t. 128"	"1775"
"Sapindaceae"	"!"	"Matayba apetala"	"Radlk."	"Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9(4): 512, 624"	"1879/1880"
"Sapindaceae"	""	"Matayba clavelligera"	"Radlk."	"Bot. Gaz. 33(4): 250"	"1902"
"Sapindaceae"	""	"Matayba glaberrima"	"Radlk."	"Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9(4): 628–629"	"1879"
"Sapindaceae"	""	"Matayba oppositifolia"	"(A. Rich.) Britton"	"Sci. Surv. Porto Rico & Virgin Islands 5(4): 528"	"1924"
"Apocynaceae"	""	"Matelea"	"Aubl."	"Hist. Pl. Guiane 1: 277–280, pl. 109"	"1775"
"Apocynaceae"	""	"Matelea belizensis"	"(Lundell & Standl.) Woodson"	"Ann. Missouri Bot. Gard. 28: 232"	"1941"
"Apocynaceae"	""	"Matelea campechiana"	"(Standl.) Woodson"	"Ann. Missouri Bot. Gard. 28: 234"	"1941"
"Apocynaceae"	""	"Matelea crassifolia"	"Woodson"	"Ann. Missouri Bot. Gard. 28: 236"	"1941"
"Apocynaceae"	""	"Matelea fulvida"	"(F. Ballard) W.D. Stevens"	"Novon 9(4): 564"	"1999"
"Apocynaceae"	""	"Matelea gentlei"	"(Lundell & Standl.) Woodson"	"Ann. Missouri Bot. Gard. 28: 234"	"1941"
"Apocynaceae"	""	"Matelea grandiflora"	"Woodson"	"Ann. Missouri Bot. Gard. 28: 235"	"1941"
"Apocynaceae"	""	"Matelea lanceolata"	"(Decne.) Woodson"	"Ann. Missouri Bot. Gard. 28: 234"	"1941"
"Apocynaceae"	""	"Matelea magnifolia"	"(Pittier) Woodson"	"Ann. Missouri Bot. Gard. 28(2): 225"	"1941"
"Apocynaceae"	""	"Matelea micrantha"	"L.O. Williams"	"Fieldiana, Bot. 32(12): 184"	"1970"
"Apocynaceae"	""	"Matelea planiflora"	"(Jacq.) Dugand"	"Caldasia 9: 441"	"1966"
"Apocynaceae"	""	"Matelea pusilliflora"	"L.O. Williams"	"Fieldiana, Bot. 32(4): 55–56"	"1968"
"Apocynaceae"	""	"Matelea tuerckheimii"	"(Donn. Sm.) Woodson"	"Ann. Missouri Bot. Gard. 28(2): 234"	"1941"
"Apocynaceae"	""	"Matelea velutina"	"(Schltdl.) Woodson"	"Ann. Missouri Bot. Gard. 28: 234"	"1941"
"Orchidaceae"	""	"Maxillaria"	"Ruiz & Pav."	"Fl. Peruv. Prodr. 116, t. 25"	"1794"
"Orchidaceae"	""	"Maxillaria aciantha"	"Rchb. f."	"Bot. Zeitung (Berlin) 10(49): 858"	"1852"
"Orchidaceae"	""	"Maxillaria alba"	"(Hook.) Lindl."	"Gen. Sp. Orchid. Pl. 143"	"1830-1840 [1832]"
"Orchidaceae"	""	"Maxillaria amparoana"	"Schltr."	"Repert. Spec. Nov. Regni Veg. Beih. 19: 54–55"	"1923"
"Orchidaceae"	""	"Maxillaria brunnea"	"Linden & Rchb. f."	"Bonplandia (Hannover) 2(23): 281"	"1854"
"Orchidaceae"	"!"	"Maxillaria cobanensis"	"Schltr."	"Repert. Spec. Nov. Regni Veg. 10(251/253): 295"	"1912"
"Orchidaceae"	""	"Maxillaria conferta"	"(Griseb.) C. Schweinf. ex León"	"Fl. Cuba 1(8): 395"	"1946"
"Orchidaceae"	""	"Maxillaria confusa"	"Ames & C. Schweinf."	"Sched. Orch. 8: 57–58"	"1925"
"Orchidaceae"	""	"Maxillaria crassifolia"	"(Lindl.) Rchb. f."	"Bonplandia (Hannover) 2(2): 16"	"1854"
"Orchidaceae"	"!"	"Maxillaria cucullata"	"Lindl."	"Edwards's Bot. Reg. 26: t. 12"	"1840"
"Orchidaceae"	""	"Maxillaria densa"	"Lindl."	"Edwards's Bot. Reg. 21: t. 1804"	"1835"
"Orchidaceae"	""	"Maxillaria discolor"	"(G. Lodd. ex Lindl.) Rchb. f."	"Ann. Bot. Syst. 6: 529–530"	"1861 [1863]"
"Orchidaceae"	""	"Maxillaria elatior"	"(Rchb. f.) Rchb. f."	"Ann. Bot. Syst. 6(4): 532–533"	"1861 [1863]"
"Orchidaceae"	"!"	"Maxillaria friedrichsthalii"	"Rchb. f."	"Bot. Zeitung (Berlin) 10(49): 858"	"1852"
"Orchidaceae"	""	"Maxillaria fulgens"	"(Rchb. f.) L.O. Williams"	"Ann. Missouri Bot. Gard. 28(4): 425"	"1941"
"Orchidaceae"	""	"Maxillaria hedwigiae"	"Hamer & Dodson"	"Icon. Pl. Trop. 8: , t. 800"	"1982 [1983]"
"Orchidaceae"	""	"Maxillaria macleei"	"Bateman ex Lindl."	"Edwards's Bot. Reg. 26: misc. 70"	"1840"
"Orchidaceae"	""	"Maxillaria maleolens"	"Schltr."	"Repert. Spec. Nov. Regni Veg. Beih. 19: 233–234"	"1923"
"Orchidaceae"	""	"Maxillaria moralesii"	"Carnevali & J.T. Atwood"	"Lindleyana 11(1): 31–32, f. 2"	"1996"
"Orchidaceae"	""	"Maxillaria parviflora"	"(Poepp. & Endl.) Garay"	"Bot. Mus. Leafl. 21(9): 258"	"1967"
"Orchidaceae"	""	"Maxillaria porrecta"	"Lindl."	"Edwards's Bot. Reg. 24: misc. 92"	"1838"
"Orchidaceae"	""	"Maxillaria pulchra"	"(Schltr.) L.O. Williams ex Correll"	"Lloydia 10(4): 212"	"1947 [1948]"
"Orchidaceae"	""	"Maxillaria ringens"	"Rchb. f."	"Ann. Bot. Syst. 6(4): 523"	"1861 [1863]"
"Orchidaceae"	""	"Maxillaria rufescens"	"Lindl."	"Edwards's Bot. Reg. 21: sub. t. 1802"	"1836 [1835]"
"Orchidaceae"	""	"Maxillaria tenuifolia"	"Lindl."	"Edwards's Bot. Reg. 23: sub t. 1986"	"1837"
"Orchidaceae"	""	"Maxillaria uncata"	"Lindl."	"Edwards's Bot. Reg. 23: sub t. 1986"	"1837"
"Orchidaceae"	""	"Maxillaria variabilis"	"Bateman ex Lindl."	"Edwards's Bot. Reg. 23: sub t. 1986"	"1837"
"Orchidaceae"	""	"Maxillariella"	"M.A. Blanco & Carnevali"	"Lankesteriana 7(3): 527–528"	"2007"
"Orchidaceae"	""	"Maxillariella anceps"	"(Ames & C. Schweinf.) M.A. Blanco & Carnevali"	"Lankesteriana 7(3): 528"	"2007"
"Mayacaceae"	""	"Mayaca fluviatilis"	"Aubl."	"Hist. Pl. Guiane 1: 42–44, pl. 15"	"1775"
"Celastraceae"	""	"Maytenus"	"Molina"	"Sag. Stor. Nat. Chili 177–178, 349"	"1782"
"Celastraceae"	""	"Maytenus belizensis"	"Standl."	"Publ. Carnegie Inst. Wash. 461(4): 69"	"1935"
"Celastraceae"	""	"Maytenus guatemalensis"	"Lundell"	"Phytologia 1(9): 305"	"1939"
"Celastraceae"	""	"Maytenus schippii"	"Lundell"	"Phytologia 1(9): 305–306"	"1939"
"Plantaginaceae"	""	"Mecardonia procumbens"	"(Mill.) Small"	"Fl. S.E. U.S. 1065, 1338"	"1903"
"Dryopteridaceae"	""	"Megalastrum lunense"	"(Christ) A.R. Sm. & R.C. Moran"	"Amer. Fern J. 77(4): 128"	"1987 [1988]"
"Phyllanthaceae"	""	"Meineckia"	"Baill."	"Étude Euphorb. 586"	"1858"
"Phyllanthaceae"	""	"Meineckia bartlettii"	"(Standl.) G.L. Webster"	"Acta Bot. Neerl. 14: 346"	"1965"
"Asteraceae"	""	"Melampodium"	"L."	"Sp. Pl. 2: 921"	"1753"
"Asteraceae"	""	"Melampodium costaricense"	"Stuessy"	"Brittonia 22(2): 118–120, 122, f. 7"	"1970"
"Asteraceae"	""	"Melampodium divaricatum"	"(Rich.) DC."	"Prodr. 5: 520"	"1836"
"Asteraceae"	""	"Melampodium gracile"	"Less."	"Linnaea 6(3): 407–408"	"1831"
"Solanaceae"	""	"Melananthus guatemalensis"	"(Benth.) Soler."	"Ber. Deutsch. Bot. Ges. 9: 84"	"1891"
"Solanaceae"	""	"Melananthus ulei"	"Carvalho"	"Sellowia 18: 53–54, t. 3–4, f. 4, 7, 10, 12"	"1966"
"Asteraceae"	"!"	"Melanthera"	"Rohr"	"Skr. Naturhist.-Selsk. 2(1): 213–214"	"1792"
"Asteraceae"	""	"Melanthera angustifolia"	"A. Rich."	"Hist. Fís. Cuba, Bot. 11: 54"	"1850"
"Asteraceae"	""	"Melanthera nivea"	"(L.) Small"	"Fl. S.E. U.S. 1251, 1340"	"1903"
"Sapindaceae"	""	"Melicoccus bijugatus"	"Jacq."	"Enum. Syst. Pl. 19"	"1760"
"Sapindaceae"	""	"Melicoccus oliviformis"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 5: 130"	"1821 [1822]"
"Malvaceae"	"!"	"Melochia"	"L."	"Sp. Pl. 2: 674[as "774"]–675"	"1753"
"Malvaceae"	"!"	"Melochia hirsuta"	"Cav."	"Diss. 6: 323, pl. 175, f. 1"	"1788"
"Malvaceae"	""	"Melochia lupulina"	"Sw."	"Prodr. 97"	"1788"
"Malvaceae"	""	"Melochia melissifolia"	"Benth."	"J. Bot. (Hooker) 4: 129–130"	"1842 [1841]"
"Malvaceae"	"!"	"Melochia nodiflora"	"Sw."	"Prodr. 97"	"1788"
"Malvaceae"	""	"Melochia pyramidata"	"L."	"Sp. Pl. 2: 674 [as 774]–675"	"1753"
"Malvaceae"	""	"Melochia spicata"	"(L.) Fryxell"	"Syst. Bot. Monogr. 25: 457"	"1988"
"Malvaceae"	""	"Melochia tomentosa"	"L."	"Syst. Nat. (ed. 10) 2: 1140"	"1759"
"Malvaceae"	""	"Melochia villosa"	"(Mill.) Fawc. & Rendle"	"Fl. Jamaica 5: 165"	"1926"
"Cucurbitaceae"	"!"	"Melothria"	"L."	"Sp. Pl. 1: 35"	"1753"
"Cucurbitaceae"	"!"	"Melothria pendula"	"L."	"Sp. Pl. 1: 35"	"1753"
"Cucurbitaceae"	""	"Melothria trilobata"	"Cogn."	"Fl. Bras. 6(4): 26–27"	"1878"
"Acanthaceae"	""	"Mendoncia guatemalensis"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(5): 245"	"1947"
"Acanthaceae"	""	"Mendoncia lindavii"	"Rusby"	"Mem. Torrey Bot. Club 4(3): 241-242"	"1895"
"Acanthaceae"	""	"Mendoncia retusa"	"Turrill"	"Bull. Misc. Inform. Kew 1919(10): 423"	"1919"
"Loasaceae"	"!"	"Mentzelia aspera"	"L."	"Sp. Pl. 1: 516"	"1753"
"Solanaceae"	""	"Merinthopodium neuranthum"	"(Hemsl.) Donn. Sm."	"Bot. Gaz. 23(1): 12, f. 1–10"	"1897"
"Poaceae"	"!"	"Merostachys"	"Spreng."	"Syst. Veg. [Sprengel] 1: 132, 249"	"1825 [1824]"
"Poaceae"	"!"	"Merostachys latifolia"	"R.W. Pohl"	"Novon 2(2): 88, f. 3"	"1992"
"Poaceae"	""	"Merostachys pauciflora"	"Swallen"	"Amer. Midl. Naturalist 29(2): 469–470, f. 1"	"1943"
"Convolvulaceae"	"!!"	"Merremia"	"Dennst. ex Endl."	"Gen. Pl. 18: 1403"	"1841"
"Convolvulaceae"	""	"Merremia aegyptia"	"(L.) Urb."	"Symb. Antill. 4(3): 505"	"1903-1911 [1910]"
"Convolvulaceae"	""	"Merremia aturensis"	"(Kunth) Hallier f."	"Bot. Jahrb. Syst. 16(4–5): 552"	"1893"
"Convolvulaceae"	""	"Merremia cissoides"	"(Lam.) Hallier f."	"Bot. Jahrb. Syst. 16(4–5): 552"	"1893"
"Convolvulaceae"	""	"Merremia dissecta"	"(Jacq.) Hallier f."	"Bot. Jahrb. Syst. 16(4–5): 552."	"1893"
"Convolvulaceae"	""	"Merremia quinquefolia"	"(L.) Hallier f."	"Bot. Jahrb. Syst. 16(4–5): 552"	"1893"
"Convolvulaceae"	""	"Merremia tuberosa"	"(L.) Rendle"	"Fl. Trop. Afr. 4(2): 104"	"1906 [1905]"
"Convolvulaceae"	""	"Merremia umbellata"	"(L.) Hallier f."	"Bot. Jahrb. Syst. 16(4–5): 552"	"1893"
"Orchidaceae"	""	"Mesadenella"	"Pabst & Garay"	"Arch. Jard. Bot. Rio de Janeiro 12: 207–208"	"1952"
"Orchidaceae"	""	"Mesadenella petenensis"	"(L.O. Williams) Garay"	"Bot. Mus. Leafl. 28(4): 335"	"1980 [1982]"
"Orchidaceae"	""	"Mesadenus"	"Schltr."	"Beih. Bot. Centralbl., Abt. 2 37(3): 367"	"1920"
"Orchidaceae"	""	"Mesadenus polyanthus"	"(Rchb. f.) Schltr."	"Beih. Bot. Centralbl., Abt. 2 37(3): 369"	"1920"
"Apocynaceae"	""	"Mesechites trifidus"	"(Jacq.) Müll. Arg."	"Fl. Bras. 6(1): 151–152"	"1860"
"Poaceae"	""	"Mesosetum"	"Steud."	"Syn. Pl. Glumac. 1: 118"	"1855 [1854]"
"Poaceae"	""	"Mesosetum blakei"	"Swallen"	"Brittonia 2(4): 390–391"	"1937"
"Poaceae"	""	"Mesosetum filifolium"	"F.T. Hubb."	"Proc. Amer. Acad. Arts 49(8): 494"	"1914 [1913]"
"Lamiaceae"	""	"Mesosphaerum pectinatum"	"(L.) Kuntze"	"Revis. Gen. Pl. 2: 525"	"1891"
"Lamiaceae"	""	"Mesosphaerum suaveolens"	"(L.) Kuntze"	"Revis. Gen. Pl. 2: 525"	"1891"
"Lamiaceae"	""	"Mesosphaerum urticoides"	"(Kunth) Kuntze"	"Revis. Gen. Pl. 2: 527"	"1891"
"Apocynaceae"	""	"Metalepis cubensis"	"(A. Rich.) Griseb."	"Cat. Pl. Cub. 180"	"1866"
"Apocynaceae"	""	"Metalepis peraffinis"	"(Woodson) Morillo"	"Ernstia, ser. 2 1(2): 55"	"1991"
"Apocynaceae"	""	"Metastelma"	"R. Br."	"Asclepiadeae 41–42"	"1810"
"Apocynaceae"	""	"Metastelma barbigerum var. liesnerianum"	"(L.O. Williams) Liede & Meve"	"Ann. Missouri Bot. Gard. 91(1): 46, f. 4e, 5"	"2004"
"Apocynaceae"	""	"Metastelma chiapense"	"A. Gray"	"Proc. Amer. Acad. Arts 21(2): 397"	"1886"
"Apocynaceae"	"!"	"Metastelma schlechtendalii"	"Decne."	"Prodr. 8: 513"	"1844"
"Apocynaceae"	""	"Metastelma stenomeres"	"(Standl. & Steyerm.) W.D. Stevens"	"Phytologia 64(5): 335"	"1988"
"Apocynaceae"	""	"Metastelma thalamosiphon"	"W.D. Stevens"	"Novon 15(4): 625–627, f. 3"	"2005"
"Metaxyaceae"	"!"	"Metaxya"	"C. Presl"	"Tent. Pterid. 59"	"1836"
"Metaxyaceae"	""	"Metaxya elongata"	"Tuomisto & G.G. Cárdenas"	"Kew Bull. 71(5): 14–16, f. 5B, 7; map 1"	"2016"
"Metaxyaceae"	""	"Metaxya rostrata"	"(Humb. & Bonpl. ex Willd.) C. Presl"	"Tent. Pterid. 60, t. 1, f. 5"	"1836"
"Anacardiaceae"	""	"Metopium brownei"	"(Jacq.) Urb."	"Symb. Antill. 5: 402–403"	"1908"
"Dryopteridaceae"	""	"Mickelia bernoullii"	"(Kuhn ex Christ) R.C. Moran, Labiak & Sundue"	"Brittonia 62: 342"	"2010"
"Melastomataceae"	"!!"	"Miconia"	"Ruiz & Pav."	"Fl. Peruv. Prodr. 60"	"1794"
"Melastomataceae"	""	"Miconia affinis"	"DC."	"Prodr. 3: 187"	"1828"
"Melastomataceae"	""	"Miconia albicans"	"(Sw.) Steud."	"Nomencl. Bot. (ed. 2) 2: 139"	"1841"
"Melastomataceae"	""	"Miconia ampla"	"Triana"	"Trans. Linn. Soc. London 28(1): 101"	"1871 [1872]"
"Melastomataceae"	""	"Miconia approximata"	"Gamba & Almeda"	"Phytotaxa 179(1): 51, 154"	"2014"
"Melastomataceae"	""	"Miconia argentea"	"(Sw.) DC."	"Prodr. 3: 182"	"1828"
"Melastomataceae"	""	"Miconia bubalina"	"(D. Don) Naudin"	"Ann. Sci. Nat., Bot., sér. 3, 16(2): 244"	"1851 [1850]"
"Melastomataceae"	""	"Miconia bullatifolia"	"Michelang."	"Brittonia 71(1): 89"	"2019 [2018]"
"Melastomataceae"	""	"Miconia caelestis"	"(Standl.) Michelang."	"Brittonia 71(1): 89"	"2019 [2018]"
"Melastomataceae"	""	"Miconia calvescens"	"DC."	"Prodr. 3: 185"	"1828"
"Melastomataceae"	""	"Miconia centrodesma"	"Naudin"	"Ann. Sci. Nat., Bot., sér. 3, 16(2): 164"	"1851 [1850]"
"Melastomataceae"	""	"Miconia chamissois"	"Naudin"	"Ann. Sci. Nat., Bot., sér. 3, 16(2): 179"	"1851 [1850]"
"Melastomataceae"	""	"Miconia chrysophylla"	"(Rich.) Urb."	"Symb. Antill. 4: 459"	"1903-1911 [1910]"
"Melastomataceae"	"!"	"Miconia ciliata"	"(Rich.) DC."	"Prodr. 3: 179"	"1828"
"Melastomataceae"	""	"Miconia conoplumosa"	"Michelang."	"Brittonia 71(1): 91"	"2019 [2018]"
"Melastomataceae"	""	"Miconia crenulata"	"(Gleason) Michelang."	"Brittonia 71(1): 92"	"2019 [2018]"
"Melastomataceae"	""	"Miconia desmantha"	"Benth."	"Pl. Hartw. 181"	"1845"
"Melastomataceae"	""	"Miconia dodecandra"	"Cogn."	"Fl. Bras. 14(4): 243"	"1887"
"Melastomataceae"	""	"Miconia dorsiloba"	"Gleason"	"Brittonia 2(4): 320"	"1937"
"Melastomataceae"	""	"Miconia elata"	"(Sw.) DC."	"Prodr. 3: 182"	"1828"
"Melastomataceae"	""	"Miconia fulvostellata"	"L.O. Williams"	"Fieldiana, Bot. 29(10): 571"	"1963"
"Melastomataceae"	""	"Miconia glaberrima"	"(Schltdl.) Naudin"	"Ann. Sci. Nat., Bot., sér. 3, 16(2): 243"	"1851 [1850]"
"Melastomataceae"	""	"Miconia gracilis"	"Triana"	"Trans. Linn. Soc. London 28(1): 107"	"1871 [1872]"
"Melastomataceae"	"!"	"Miconia holosericea"	"(L.) DC."	"Prodr. 3: 181"	"1828"
"Melastomataceae"	""	"Miconia hondurensis"	"Donn. Sm."	"Bot. Gaz. 40(1): 3–4"	"1905"
"Melastomataceae"	""	"Miconia hyperprasina"	"Naudin"	"Ann. Sci. Nat., Bot., sér. 3, 16(2): 186"	"1851 [1850]"
"Melastomataceae"	"!"	"Miconia ibaguensis"	"(Bonpl.) Triana"	"Trans. Linn. Soc. London 28(1): 110"	"1871 [1872]"
"Melastomataceae"	"!"	"Miconia impetiolaris"	"(Sw.) D. Don ex DC."	"Prodr. 3: 183"	"1828"
"Melastomataceae"	""	"Miconia insularis"	"Gleason"	"Sargentia 8: 234"	"1949"
"Melastomataceae"	""	"Miconia lacera"	"(Bonpl.) Naudin"	"Ann. Sci. Nat., Bot., sér. 3, 16(2): 152–153"	"1851 [1850]"
"Melastomataceae"	"!"	"Miconia laevigata"	"(L.) D. Don"	"Hort. Brit. 159"	"1826"
"Melastomataceae"	"!"	"Miconia lateriflora"	"Cogn."	"Bol. Mus. Goeldi Hist. Nat. Ethnogr. 5(2): 255"	"1909"
"Melastomataceae"	""	"Miconia longifolia"	"(Aubl.) DC."	"Prodr. 3: 184"	"1828"
"Melastomataceae"	""	"Miconia lundelliana"	"L.O. Williams"	"Fieldiana, Bot. 29(10): 573–574, f. 17"	"1963"
"Melastomataceae"	""	"Miconia matthaei"	"Naudin"	"Ann. Sci. Nat., Bot., sér. 3, 16(2): 176–177"	"1851 [1850]"
"Melastomataceae"	""	"Miconia minutiflora"	"(Bonpl.) DC."	"Prodr. 3: 189"	"1828"
"Melastomataceae"	""	"Miconia mirabilis"	"(Aubl.) L.O. Williams"	"Fieldiana, Bot. 29(10): 574"	"1963"
"Melastomataceae"	""	"Miconia myriantha"	"Benth."	"J. Bot. (Hooker) 2: 314"	"1840"
"Melastomataceae"	""	"Miconia neomicrantha"	"Judd & Skean"	"Bull. Florida State Mus., Biol. Sci. 36(2): 62"	"1991"
"Melastomataceae"	"!"	"Miconia nervosa"	"(Sm.) Triana"	"Trans. Linn. Soc. London 28(1): 111"	"1871 [1872]"
"Melastomataceae"	""	"Miconia nutans"	"Donn. Sm."	"Bot. Gaz. 42(4): 296"	"1906"
"Melastomataceae"	"!"	"Miconia oinochrophylla"	"Donn. Sm."	"Bot. Gaz. 40(1): 4"	"1905"
"Melastomataceae"	""	"Miconia oligocephala"	"Donn. Sm."	"Bot. Gaz. 46(2): 111"	"1908"
"Melastomataceae"	""	"Miconia paleacea"	"Cogn."	"Monogr. Phan. 7: 757"	"1891"
"Melastomataceae"	""	"Miconia platyphylla"	"(Benth.) L.O. Williams"	"Fieldiana, Bot. 29(10): 575"	"1963"
"Melastomataceae"	""	"Miconia poeppigii"	"Triana"	"Trans. Linn. Soc. London 28(1): 107"	"1871 [1872]"
"Melastomataceae"	"!"	"Miconia prasina"	"(Sw.) DC."	"Prodr. 3: 188–189"	"1828"
"Melastomataceae"	"!"	"Miconia punctata"	"(Desr.) D. Don ex DC."	"Prodr. 3: 184"	"1828"
"Melastomataceae"	""	"Miconia reducens"	"Triana"	"Trans. Linn. Soc. London 28(1): 106"	"1871 [1872]"
"Melastomataceae"	""	"Miconia schippii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(1): 29"	"1930"
"Melastomataceae"	""	"Miconia schlechtendalii"	"Cogn."	"Monogr. Phan. 7: 804–805"	"1891"
"Melastomataceae"	""	"Miconia schlimii"	"Triana"	"Trans. Linn. Soc. London 28(1): 102"	"1871 [1872]"
"Melastomataceae"	"!"	"Miconia serrulata"	"(DC.) Naudin"	"Ann. Sci. Nat., Bot., sér. 3, 16(2): 118"	"1851 [1850]"
"Melastomataceae"	""	"Miconia silvestris"	"Gleason"	"Brittonia 2: 321"	"1937"
"Melastomataceae"	"!"	"Miconia smaragdina"	"Naudin"	"Ann. Sci. Nat., Bot., sér. 3, 16(2): 186"	"1851 [1850]"
"Melastomataceae"	""	"Miconia splendens"	"(Sw.) Griseb."	"Fl. Brit. W. I. 256"	"1864 [1860]"
"Melastomataceae"	"!"	"Miconia stenostachya"	"DC."	"Prodr. 3: 181"	"1828"
"Melastomataceae"	"!"	"Miconia tomentosa"	"(Rich.) D. Don ex DC."	"Prodr. 3: 183"	"1828"
"Melastomataceae"	""	"Miconia triplinervis"	"Ruiz & Pav."	"Syst. Veg. Fl. Peruv. Chil. 1: 105"	"1798"
"Melastomataceae"	""	"Miconia virescens"	"(Vahl) Triana"	"Trans. Linn. Soc. London 28(1): 107"	"1871 [1872]"
"Orchidaceae"	""	"Microchilus"	"C. Presl"	"Reliq. Haenk. 1: 94"	"1827"
"Orchidaceae"	""	"Microchilus lunifer"	"(Schltr.) Ormerod"	"Lindleyana 17(4): 217"	"2002"
"Orchidaceae"	""	"Microchilus tridax"	"(Rchb. f.) Ormerod"	"Lindleyana 17(4): 223"	"2002"
"Polypodiaceae"	"!"	"Microgramma"	"C. Presl"	"Tent. Pterid. 213"	"1836"
"Polypodiaceae"	"!"	"Microgramma lycopodioides"	"(L.) Copel."	"Ann. Cryptog. Phytopathol. 5: 185"	"1947"
"Polypodiaceae"	""	"Microgramma nitida"	"(J. Sm.) A.R. Sm."	"Proc. Calif. Acad. Sci., ser. 4, 40(8): 230"	"1975"
"Polypodiaceae"	""	"Microgramma percussa"	"(Cav.) de la Sota"	"Physis (Buenos Aires) 44(106C): 28"	"1986"
"Polypodiaceae"	""	"Microgramma reptans"	"(Cav.) A.R. Sm."	"Proc. Calif. Acad. Sci., ser. 4, 40(8): 230"	"1975"
"Sapotaceae"	""	"Micropholis"	"(Griseb.) Pierre"	"Not. Bot. 2: 37–38"	"1891"
"Sapotaceae"	""	"Micropholis melinoniana"	"Pierre"	"Not. Bot. 2: 40"	"1891"
"Microteaceae"	""	"Microtea debilis"	"Sw."	"Prodr. 53"	"1788"
"Asteraceae"	"!!"	"Mikania"	"Willd."	"Sp. Pl. 3(3): 1481, 1742"	"1803"
"Asteraceae"	""	"Mikania cordifolia"	"(L. f.) Willd."	"Sp. Pl. 3(3): 1746"	"1803"
"Asteraceae"	""	"Mikania guaco"	"Bonpl."	"Pl. Aequinoct. 2(13): 84, t. 105"	"1809 [1811]"
"Asteraceae"	""	"Mikania houstoniana"	"(L.) B.L. Rob."	"Proc. Amer. Acad. Arts 42(1): 47"	"1907 [1906]"
"Asteraceae"	""	"Mikania leiostachya"	"Benth."	"Pl. Hartw. 201"	"1845"
"Asteraceae"	"!"	"Mikania micrantha"	"Kunth"	"Nov. Gen. Sp. (folio ed.) 4: 105"	"1820 [1818]"
"Asteraceae"	""	"Mikania tonduzii"	"B.L. Rob."	"Proc. Boston Soc. Nat. Hist. 31: 256"	"1904"
"Asteraceae"	""	"Mikania vitifolia"	"DC."	"Prodr. 5: 202"	"1836"
"Asteraceae"	""	"Milleria"	"L."	"Sp. Pl. 2: 919"	"1753"
"Asteraceae"	""	"Milleria quinqueflora"	"L."	"Sp. Pl. 2: 919"	"1753"
"Fabaceae"	"!"	"Mimosa"	"L."	"Sp. Pl. 1: 516"	"1753"
"Fabaceae"	"!"	"Mimosa affinis"	"B.L. Rob."	"Bot. Gaz. 16(12): 341"	"1891"
"Fabaceae"	"!"	"Mimosa albida"	"Humb. & Bonpl. ex Willd."	"Sp. Pl. 4(2): 1030"	"1806"
"Fabaceae"	"!"	"Mimosa asperata"	"L."	"Syst. Nat. (ed. 10) 2: 1312"	"1759"
"Fabaceae"	""	"Mimosa bahamensis"	"Benth."	"J. Bot. (Hooker) 4(32): 408"	"1842"
"Fabaceae"	""	"Mimosa candollei"	"R. Grether"	"Novon 10(1): 34"	"2000"
"Fabaceae"	""	"Mimosa ervendbergii"	"A. Gray"	"Proc. Amer. Acad. Arts 5: 178–179"	"1862"
"Fabaceae"	""	"Mimosa hirsutissima"	"Mart."	"Flora 21(2, Beibl. 4): 55"	"1838"
"Fabaceae"	""	"Mimosa hondurana"	"Britton"	"N. Amer. Fl. 23(3): 169"	"1928"
"Fabaceae"	""	"Mimosa occidentalis"	"Britton & Rose"	"N. Amer. Fl. 23(3): 162"	"1928"
"Fabaceae"	""	"Mimosa pellita"	"Humb. & Bonpl. ex Willd."	"Sp. Pl. 4(2): 1037–1038"	"1806"
