Family	!	Scientific Name	Author	Reference	Date
"Cyperaceae"	""	"Carex miliaris"	"Michx."	"Fl. Bor.-Amer. 2: 174"	"1803"
"Cyperaceae"	""	"Carex × minganinsularum"	"Raymond"	"Bull. Soc. Bot. France 99(4–6): 197"	"1952"
"Cyperaceae"	"*"	"Carex mirabilis"	"Dewey"	"Amer. J. Sci. Arts 30(1): 63–64, pl. Bb, f. 92"	"1836"
"Cyperaceae"	""	"Carex mirabilis var. tincta"	"Fernald"	"Proc. Amer. Acad. Arts 37(17): 473"	"1902"
"Cyperaceae"	""	"Carex misandra"	"R. Br."	"Chlor. Melvill. 25"	"1823"
"Cyperaceae"	""	"Carex misandroides"	"Fernald"	"Rhodora 17(200): 158–159"	"1915"
"Cyperaceae"	""	"Carex molesta"	"Mack."	"N. Amer. Fl. 18(3): 151"	"1931"
"Cyperaceae"	""	"Carex monile"	"Tuck."	"Enum. Meth. Caric. 20"	"1843"
"Cyperaceae"	""	"Carex muehlenbergii"	"Schkuhr ex Willd."	"Sp. Pl. 4(1): 231"	"1805"
"Cyperaceae"	""	"Carex muehlenbergii var. enervis"	"Boott"	"Ill. Gen. Carex 124, pl. 400"	"1862"
"Cyperaceae"	""	"Carex muehlenbergii var. muehlenbergii"	""	""	""
"Cyperaceae"	"!"	"Carex muricata"	"L."	"Sp. Pl. 2: 974"	"1753"
"Cyperaceae"	""	"Carex muricata var. angustata"	"(J. Carey) Gleason"	"Ill. Fl. N.E. U.S. 1: 318"	"1952"
"Cyperaceae"	""	"Carex muricata var. cephalantha"	"(L.H. Bailey) Wiegand & Eames"	"Cornell Univ. Agric. Exp. Sta. Mem. 92: 120"	"1926"
"Cyperaceae"	""	"Carex muricata var. laricina"	"(Mack. ex Bright) Gleason"	"Phytologia 4(1): 22"	"1952"
"Cyperaceae"	""	"Carex muricata var. sterilis"	"(Willd.) Gleason"	"Phytologia 4(1): 22"	"1952"
"Cyperaceae"	""	"Carex muskingumensis"	"Schwein."	"Ann. Lyceum Nat. Hist. New York 1(1): 66"	"1824"
"Cyperaceae"	""	"Carex mutica"	"R. Br."	"Narr. Journey Polar Sea 751"	"1823"
"Cyperaceae"	""	"Carex nardina"	"Fr."	"Novit. Fl. Suec. Mant. 2: 55"	"1839"
"Cyperaceae"	""	"Carex nebrascensis"	"Dewey"	"Amer. J. Sci. Arts, ser. 2 18(1): 102–103"	"1854"
"Cyperaceae"	""	"Carex nigra"	"(L.) Reichard"	"Fl. Moeno-Francof. 2: 96"	"1778"
"Cyperaceae"	""	"Carex nigra var. nigra"	""	""	""
"Cyperaceae"	""	"Carex nigra var. strictiformis"	"(L.H. Bailey) Fernald"	"Rhodora 44(525): 299"	"1942"
"Cyperaceae"	""	"Carex nigricans"	"C.A. Mey."	"Mém. Acad. Imp. Sci. St.-Pétersbourg Divers Savans 1: 211, t. 7"	"1831"
"Cyperaceae"	""	"Carex nigromarginata var. elliptica"	"(Boott) Gleason"	"Phytologia 4(1): 22"	"1952"
"Cyperaceae"	""	"Carex nigromarginata var. minor"	"(Boott) Gleason"	"Phytologia 4(1): 22"	"1952"
"Cyperaceae"	""	"Carex normalis"	"Mack."	"Bull. Torrey Bot. Club 37(5): 244"	"1910"
"Cyperaceae"	""	"Carex normalis fo. normalis"	""	""	""
"Cyperaceae"	"*"	"Carex norvegica"	"Willd. ex Schkuhr"	"Beschr. Riedgras. 1: 50–51, pl. S, f. 66"	"1801"
"Cyperaceae"	"!!"	"Carex norvegica"	"Retz."	"Fl. Scand. Prodr. 179"	"1779"
"Cyperaceae"	""	"Carex novae-angliae"	"Schwein."	"Ann. Lyceum Nat. Hist. New York 1(1): 67"	"1824"
"Cyperaceae"	""	"Carex nutans"	"Host"	"Icon. Descr. Gram. Austriac. 1: 61, pl. 83"	"1801"
"Cyperaceae"	""	"Carex obnupta"	"L.H. Bailey"	"Proc. Calif. Acad. Sci., ser. 2, 3: 104"	"1891"
"Cyperaceae"	"!"	"Carex obtusata"	"Lilj."	"Kongl. Vetensk. Acad. Nya Handl. 14(1): 69–71"	"1793"
"Cyperaceae"	""	"Carex oligocarpa"	"Schkuhr ex Willd."	"Sp. Pl. 4(1): 279"	"1805"
"Cyperaceae"	"!"	"Carex oligosperma"	"Michx."	"Fl. Bor.-Amer. 2: 174"	"1803"
"Cyperaceae"	""	"Carex ormostachya"	"Wiegand"	"Rhodora 24(286): 196–197"	"1922"
"Cyperaceae"	""	"Carex ovalis"	"Gooden."	"Trans. Linn. Soc. London 2: 148–149"	"1794"
"Cyperaceae"	""	"Carex pachyandra"	"C.B. Clarke"	"Bull. Misc. Inform. Kew, Addit. Ser. 8: 82"	"1908"
"Cyperaceae"	"!"	"Carex pachystachya"	"Cham. ex Steud."	"Syn. Pl. Glumac. 2: 197"	"1855"
"Cyperaceae"	""	"Carex pairae"	"F.W. Schultz"	"Flora 51(19): 303"	"1868"
"Cyperaceae"	""	"Carex paleacea"	"Schreb. ex Wahlenb."	"Kongl. Vetensk. Acad. Nya Handl. 24(2): 164"	"1803"
"Cyperaceae"	""	"Carex paleacea fo. paleacea"	""	""	""
"Cyperaceae"	""	"Carex pallescens"	"L."	"Sp. Pl. 2: 977"	"1753"
"Cyperaceae"	""	"Carex pallescens var. neogaea"	"Fernald"	"Rhodora 44(525): 306–307, pl. 712, f. 13–18"	"1942"
"Cyperaceae"	"!"	"Carex panicea"	"L."	"Sp. Pl. 2: 977"	"1753"
"Cyperaceae"	""	"Carex parryana"	"Dewey"	"Amer. J. Sci. Arts 27(2): 239, pl. U, f. 65"	"1835"
"Cyperaceae"	""	"Carex pauciflora"	"Lightf."	"Fl. Scot. 2: 543, pl. 6, f. 2"	"1777"
"Cyperaceae"	""	"Carex paupercula"	"Michx."	"Fl. Bor.-Amer. 2: 172"	"1803"
"Cyperaceae"	""	"Carex paupercula var. brevisquama"	"Fernald"	"Rhodora 20(236): 152"	"1918"
"Cyperaceae"	""	"Carex paupercula var. irrigua"	"(Wahlenb.) Fernald"	"Rhodora 8(88): 76"	"1906"
"Cyperaceae"	""	"Carex paupercula var. pallens"	"Fernald"	"Rhodora 8(88): 77"	"1906"
"Cyperaceae"	""	"Carex paupercula var. paupercula"	""	""	""
"Cyperaceae"	""	"Carex peckii"	"Howe"	"Rep. (Annual) Regents Univ. State New York New York State Mus. 47: 166"	"1894"
"Cyperaceae"	"!"	"Carex pedunculata"	"Muhl. ex Willd."	"Sp. Pl. 4(1): 222–223"	"1805"
"Cyperaceae"	"*"	"Carex pedunculata"	"Willd. ex Roxb."	"Tracts St. Helena 302"	"1816"
"Cyperaceae"	""	"Carex pellita"	"Muhl. ex Willd."	"Sp. Pl. 4(1): 302"	"1805"
"Cyperaceae"	""	"Carex pensylvanica"	"Lam."	"Encycl. 3(2): 388"	"1792"
"Cyperaceae"	""	"Carex pensylvanica var. digyna"	"Boeckeler"	"Linnaea 41: 220"	"1877"
"Cyperaceae"	""	"Carex pensylvanica var. distans"	"Peck"	"Annual Rep. New York State Mus. Nat. Hist. 46: 131"	"1893"
"Cyperaceae"	""	"Carex pensylvanica fo. pensylvanica"	""	""	""
"Cyperaceae"	""	"Carex pensylvanica var. pensylvanica"	""	""	""
"Cyperaceae"	""	"Carex petasata"	"Dewey"	"Amer. J. Sci. Arts 29(2): 246–247, pl. W, f. 72"	"1836"
"Cyperaceae"	""	"Carex petricosa"	"Dewey"	"Amer. J. Sci. Arts 29(2): 246, pl. W, f. 70"	"1836"
"Cyperaceae"	""	"Carex phaeocephala"	"Piper"	"Contr. U.S. Natl. Herb. 11: 172"	"1906"
"Cyperaceae"	""	"Carex phyllomanica"	"W. Boott"	"Bot. California 2: 233"	"1880"
"Cyperaceae"	""	"Carex physocarpa"	"J. Presl & C. Presl"	"Reliq. Haenk. 1(3): 205"	"1828"
"Cyperaceae"	"!"	"Carex plantaginea"	"Lam."	"Encycl. 3(2): 392"	"1792"
"Cyperaceae"	""	"Carex platylepis"	"Mack."	"N. Amer. Fl. 18(3): 142"	"1931"
"Cyperaceae"	"!"	"Carex platyphylla"	"J. Carey"	"Amer. J. Sci. Arts, ser. 2 4(10): 23–24"	"1847"
"Cyperaceae"	""	"Carex podocarpa"	"R. Br."	"Narr. Journey Polar Sea 751"	"1823"
"Cyperaceae"	"*"	"Carex polygama"	"Schkuhr"	"Beschr. Riedgras. 1: 84"	"1801"
"Cyperaceae"	""	"Carex praegracilis"	"W. Boott"	"Bot. Gaz. 9(6): 87–88"	"1884"
"Cyperaceae"	""	"Carex praegracilis var. simulata"	"(Mack.) B. Boivin"	"Phytologia 43: 41"	"1979"
"Cyperaceae"	""	"Carex prairea"	"Dewey"	"Class-book Bot. 414"	"1845"
"Cyperaceae"	""	"Carex prasina"	"Wahlenb."	"Kongl. Vetensk. Acad. Nya Handl. 24(2): 161"	"1803"
"Cyperaceae"	"*"	"Carex pratensis"	"Drejer"	"Naturhist. Tidsskr. 3: 442"	"1841"
"Cyperaceae"	""	"Carex pratensis"	"Hosé"	"Ann. Bot. (Usteri) 21: 35"	"1797"
"Cyperaceae"	""	"Carex pratensis var. furva"	"L.H. Bailey"	"Cat. Canad. Pl. 5: 377"	"1890"
"Cyperaceae"	""	"Carex praticola"	"Rydb."	"Mem. New York Bot. Gard. 1: 84"	"1900"
"Cyperaceae"	""	"Carex preslii"	"Steud."	"Syn. Pl. Glumac. 2: 242"	"1855"
"Cyperaceae"	""	"Carex projecta"	"Mack."	"Bull. Torrey Bot. Club 35(5): 264–265"	"1908"
"Cyperaceae"	"!"	"Carex pseudocyperus"	"L."	"Sp. Pl. 2: 978"	"1753"
"Cyperaceae"	""	"Carex pseudocyperus var. americana"	"L."	""	""
"Cyperaceae"	""	"Carex pseudoscirpoidea"	"Rydb."	"Mem. New York Bot. Gard. 1: 78"	"1900"
"Cyperaceae"	""	"Carex pyrenaica"	"Wahlenb."	"Kongl. Vetensk. Acad. Nya Handl. 24(2): 139"	"1803"
"Cyperaceae"	""	"Carex pyrenaica subsp. micropoda"	"(C.A. Mey.) Hultén"	"Acta Univ. Lund. 38(1): 308"	"1942"
"Cyperaceae"	""	"Carex radiata"	"(Wahlenb.) Small"	"Fl. S.E. U.S. 218"	"1903"
"Cyperaceae"	""	"Carex raeana"	"Boott"	"Arct. Search Exped. 2: 344"	"1851"
"Cyperaceae"	""	"Carex rariflora"	"(Wahlenb.) Sm."	"Engl. Bot. pl. 2516"	"1813"
"Cyperaceae"	""	"Carex rariflora fo. erecta"	"Polunin"	"J. Linn. Soc., Bot. 52: 372"	"1943"
"Cyperaceae"	""	"Carex raymondii"	"Calder"	"Rhodora 54(646): 246–250, f. 1"	"1952"
"Cyperaceae"	""	"Carex raynoldsii"	"Dewey"	"Amer. J. Sci. Arts, ser. 2 32(94): 39–40"	"1861"
"Cyperaceae"	""	"Carex recta"	"Boott"	"Fl. Bor.-Amer. 2(11): 220, pl. 222"	"1839"
"Cyperaceae"	""	"Carex reniformis"	"(L.H. Bailey) Small"	"Fl. S.E. U.S. 220"	"1903"
"Cyperaceae"	""	"Carex retrocurva"	"Dewey"	"Class-book Bot. 425"	"1845"
"Cyperaceae"	""	"Carex retroflexa"	"Muhl. ex Willd."	"Sp. Pl. 4(1): 235–236"	"1805"
"Cyperaceae"	""	"Carex retroflexa var. retroflexa"	""	""	""
"Cyperaceae"	""	"Carex retrorsa"	"Schwein."	"Ann. Lyceum Nat. Hist. New York 1(1): 71"	"1824"
"Cyperaceae"	""	"Carex retrorsa var. hartii"	"(Dewey) A. Gray"	"Manual (ed. 5) 600"	"1867"
"Cyperaceae"	""	"Carex rhomalea"	"(Fernald) Mack."	"Bull. Torrey Bot. Club 37(5): 246"	"1910"
"Cyperaceae"	""	"Carex richardsonii"	"R. Br."	"Narr. Journey Polar Sea 751"	"1823"
"Cyperaceae"	""	"Carex richardsonii fo. richardsonii"	""	""	""
"Cyperaceae"	"*"	"Carex rigida"	"Gooden."	"Trans. Linn. Soc. London 2: 193, pl. 22"	"1794"
"Cyperaceae"	""	"Carex rigida var. bigelowii"	"(Torr. ex Schwein.) Tuck."	"Enum. Meth. Caric. 19"	"1843"
"Cyperaceae"	""	"Carex rigida var. goodenovii"	"L.H. Bailey"	"J. Bot. 28: 172"	"1890"
"Cyperaceae"	""	"Carex rosea"	"Schkuhr ex Willd."	"Sp. Pl. 4(1): 237"	"1805"
"Cyperaceae"	""	"Carex rossii"	"Boott"	"Fl. Bor.-Amer. 2(11): 222–223"	"1839"
"Cyperaceae"	"!!"	"Carex rostrata"	"Stokes"	"Bot. Arr. Brit. Pl. (ed. 2) 2: 1059"	"1787"
"Cyperaceae"	"*"	"Carex rostrata"	"Muhl. ex Willd."	"Sp. Pl. 4(1): 282"	"1805"
"Cyperaceae"	""	"Carex rostrata var. ambigens"	"Fernald"	"Rhodora 3(27): 51"	"1901"
"Cyperaceae"	""	"Carex rostrata var. anticostensis"	"(Fernald) Fernald"	"Rhodora 48(571): 146"	"1946"
"Cyperaceae"	""	"Carex rostrata var. rostrata"	""	""	""
"Cyperaceae"	""	"Carex rostrata var. utriculata"	"(Boott) L.H. Bailey"	"Proc. Amer. Acad. Arts 22(1): 67"	"1886 [1887]"
"Cyperaceae"	""	"Carex rotundata"	"Wahlenb."	"Kongl. Vetensk. Acad. Nya Handl. 24(2): 153"	"1803"
"Cyperaceae"	""	"Carex rugosperma"	"Mack."	"Bull. Torrey Bot. Club 42(11): 621"	"1915"
"Cyperaceae"	"!"	"Carex rupestris"	"All."	"Fl. Pedem. 2: 264, pl. 92, f. 1"	"1785"
"Cyperaceae"	"!"	"Carex sabulosa"	"Turcz. ex Kunth"	"Enum. Pl. 2: 432–433"	"1837"
"Cyperaceae"	"!"	"Carex salina"	"Wahlenb."	"Kongl. Vetensk. Acad. Nya Handl. 24(2): 165"	"1803"
"Cyperaceae"	""	"Carex salina var. kattegatensis"	"Almq."	"Handb. Skand. Fl. Ed. 11: 466"	"1846"
"Cyperaceae"	""	"Carex salina var. pseudofilipedula"	"Kük."	""	""
"Cyperaceae"	""	"Carex salina var. salina"	""	""	""
"Cyperaceae"	""	"Carex salina var. subspathacea"	"(Wormsk.) Tuck."	"Enum. Meth. Caric. 12"	"1843"
"Cyperaceae"	""	"Carex saltuensis"	"L.H. Bailey"	"Mem. Torrey Bot. Club 1(1): 7"	"1889"
"Cyperaceae"	""	"Carex sartwellii"	"Dewey"	"Amer. J. Sci. Arts 43(1): 90–91, pl. Cc, f. 95"	"1842"
"Cyperaceae"	""	"Carex saxatilis"	"L."	"Sp. Pl. 2: 976"	"1753"
"Cyperaceae"	""	"Carex saxatilis subsp. laxa"	"(Trautv.) Kalela"	"Ann. Bot. Soc. Zool.-Bot. Fenn. "Vanamo" 14(2): 15"	"1940"
"Cyperaceae"	""	"Carex saxatilis var. major"	"Olney"	"Botany (Fortieth Parallel) 370"	"1871"
"Cyperaceae"	""	"Carex saxatilis var. miliaris"	"(Michx.) L.H. Bailey"	"Bot. Gaz. 9(8): 120"	"1884"
"Cyperaceae"	""	"Carex saxatilis var. rhomalea"	"Fernald"	"Rhodora 3(27): 50"	"1901"
"Cyperaceae"	""	"Carex saxatilis subsp. saxatilis"	""	""	""
"Cyperaceae"	""	"Carex saximontana"	"Mack."	"Bull. Torrey Bot. Club 33(8): 439–440"	"1906"
"Cyperaceae"	""	"Carex scabrata"	"Schwein."	"Ann. Lyceum Nat. Hist. New York 1(1): 69"	"1824"
"Cyperaceae"	""	"Carex schweinitzii"	"Dewey ex Schwein."	"Ann. Lyceum Nat. Hist. New York 1(1): 71"	"1824"
"Cyperaceae"	""	"Carex scirpiformis"	"Mack."	"Bull. Torrey Bot. Club 35(5): 270"	"1908"
"Cyperaceae"	"!"	"Carex scirpoidea"	"Michx."	"Fl. Bor.-Amer. 2: 171"	"1803"
"Cyperaceae"	""	"Carex scirpoidea var. convoluta"	"Kük."	"Pflanzenr. IV. 20(Heft 38): 81"	"1909"
"Cyperaceae"	""	"Carex scirpoidea var. scirpiformis"	"(Mack.) O'Neill & Duman"	"Rhodora 43(513): 417"	"1941"
"Cyperaceae"	""	"Carex scirpoidea var. scirpoidea"	""	""	""
"Cyperaceae"	""	"Carex scirpoidea subsp. stenochlaena"	"(Holm) Á. Löve & D. Löve"	"Taxon 13(6): 202"	"1964"
"Cyperaceae"	""	"Carex scoparia"	"Schkuhr ex Willd."	"Sp. Pl. 4(1): 230–231"	"1805"
"Cyperaceae"	""	"Carex scoparia fo. condensa"	"(Fernald) Kük."	"Pflanzenr. IV. 20(Heft 38): 203"	"1909"
"Cyperaceae"	""	"Carex scoparia var. condensa"	"Fernald"	"Proc. Amer. Acad. Arts 37: 468, pl. 1, f. 5"	"1902"
"Cyperaceae"	""	"Carex scoparia var. minor"	"Boott"	"Ill. Gen. Carex 3: 116, pl. 369"	"1862"
"Cyperaceae"	""	"Carex scoparia fo. moniliformis"	"(Tuck.) Kük."	"Pflanzenr. IV. 20(Heft 38): 203"	"1909"
"Cyperaceae"	""	"Carex scoparia fo. peracuta"	"Fernald"	"Rhodora 23(274): 234"	"1921 [1922]"
"Cyperaceae"	""	"Carex scoparia fo. scoparia"	""	""	""
"Cyperaceae"	""	"Carex scoparia var. scoparia"	""	""	""
"Cyperaceae"	""	"Carex scoparia fo. subturbinata"	"(Fernald & Wiegand) Fernald"	"Rhodora 44(525): 284"	"1942"
"Cyperaceae"	""	"Carex scoparia var. subturbinata"	"Fernald & Wiegand"	"Rhodora 14(162): 116"	"1912"
"Cyperaceae"	""	"Carex scoparia var. tesselata"	"Fernald & Wiegand"	"Rhodora 12(139): 135–136"	"1910"
"Cyperaceae"	""	"Carex shortiana"	"Dewey"	"Amer. J. Sci. Arts 30(1): 60, pl. Aa, f. 87"	"1836"
"Cyperaceae"	""	"Carex siccata"	"Dewey"	"Amer. J. Sci. Arts 10(2): 278–279, pl. F, f. 18"	"1826"
"Cyperaceae"	""	"Carex silicea"	"Olney"	"Proc. Amer. Acad. Arts 7(2): 393–394"	"1868"
"Cyperaceae"	""	"Carex simulata"	"Mack."	"Bull. Torrey Bot. Club 34(12): 604–606"	"1907 [1908]"
"Cyperaceae"	""	"Carex sitchensis"	"J.D. Prescott ex Bong."	"Mém. Acad. Imp. Sci. St.-Pétersbourg, Sér. 6, Sci. Math. 2(2): 169"	"1832"
"Cyperaceae"	""	"Carex sparganioides"	"Muhl. ex Willd."	"Sp. Pl. 4(1): 237"	"1805"
"Cyperaceae"	""	"Carex sparganioides var. cephaloidea"	"(Dewey) J. Carey"	"Carices North. U.S. 542"	"1847"
"Cyperaceae"	""	"Carex sparganioides var. sparganioides"	""	""	""
"Cyperaceae"	""	"Carex spectabilis"	"Dewey"	"Amer. J. Sci. Arts 29(2): 248, pl. X, f. 76"	"1836"
"Cyperaceae"	""	"Carex spicata"	"Huds."	"Fl. Angl. 349"	"1762"
"Cyperaceae"	""	"Carex sprengelii"	"Dewey ex Spreng."	"Syst. Veg. [Sprengel] 3: 827"	"1826"
"Cyperaceae"	""	"Carex squarrosa"	"L."	"Sp. Pl. 2: 973"	"1753"
"Cyperaceae"	""	"Carex stans"	"Drejer"	"Rev. Caric. Bor. 40"	"1841"
"Cyperaceae"	""	"Carex stellulata"	"Gooden."	"Trans. Linn. Soc. London 2: 144"	"1794"
"Cyperaceae"	""	"Carex stellulata var. angustata"	"J. Carey"	"Carices North. U.S. 544"	"1847"
"Cyperaceae"	""	"Carex stellulata var. cephalantha"	"(L.H. Bailey) Fernald"	"Rhodora 4(47): 222"	"1902"
"Cyperaceae"	""	"Carex stellulata var. excelsior"	"(L.H. Bailey) Fernald"	"Rhodora 4(47): 222"	"1902"
"Cyperaceae"	""	"Carex stenophylla var. enervis"	"(C.A. Mey.) Kük."	"Pflanzenr. IV. 20(Heft 38): 122"	"1909"
"Cyperaceae"	""	"Carex sterilis"	"Willd."	"Sp. Pl. 4(1): 208"	"1805"
"Cyperaceae"	""	"Carex sterilis var. angustata"	"(J. Carey) L.H. Bailey"	"Bull. Torrey Bot. Club 20(11): 425"	"1893"
"Cyperaceae"	""	"Carex sterilis var. cephalantha"	"(L.H. Bailey) L.H. Bailey"	"Bull. Torrey Bot. Club 20(11): 425"	"1893"
"Cyperaceae"	""	"Carex sterilis var. excelsior"	"L.H. Bailey"	"Bull. Torrey Bot. Club 20(11): 424–425"	"1893"
"Cyperaceae"	"!"	"Carex stipata"	"Muhl. ex Willd."	"Sp. Pl. 4(1): 233"	"1805"
"Cyperaceae"	""	"Carex stipata var. stipata"	""	""	""
"Cyperaceae"	""	"Carex straminea"	"Willd. ex Schkuhr"	"Beschr. Riedgras. 1: 49, pl. G, f. 34"	"1801"
"Cyperaceae"	""	"Carex straminea var. alata"	"(Torr.) L.H. Bailey"	"Cat. N. Am. Car. 4"	"1884"
"Cyperaceae"	""	"Carex straminea var. aperta"	"Boott"	"Ill. Gen. Carex 120, pl. 385"	"1862"
"Cyperaceae"	""	"Carex straminea var. cumulata"	"L.H. Bailey"	"Mem. Torrey Bot. Club 1(1): 23"	"1889"
"Cyperaceae"	""	"Carex straminea var. invisa"	"W. Boott"	"Bot. Gaz. 9(6): 86–87"	"1884"
"Cyperaceae"	"!"	"Carex stricta"	"Lam."	"Encycl. 3(2): 387–388"	"1792"
"Cyperaceae"	""	"Carex stricta var. angustata"	"(Boott) L.H. Bailey"	"Manual (ed. 6) 6: 600"	"1890"
"Cyperaceae"	""	"Carex stricta fo. stricta"	""	""	""
"Cyperaceae"	""	"Carex stricta var. stricta"	""	""	""
"Cyperaceae"	""	"Carex stricta var. strictior"	"(Dewey) J. Carey"	"Carices North. U.S. 548"	"1847"
"Cyperaceae"	""	"Carex strictior"	"Dewey"	"Class-book Bot. 418"	"1845"
"Cyperaceae"	""	"Carex stylosa"	"C.A. Mey."	"Mém. Acad. Imp. Sci. St.-Pétersbourg Divers Savans 1: 222, pl. 12"	"1831"
"Cyperaceae"	""	"Carex stylosa var. nigritella"	"(Drejer) Fernald"	"Rhodora 44(525): 302"	"1942"
"Cyperaceae"	""	"Carex suberecta"	"(Olney) Britton"	"Man. Fl. N. States (ed. 2) 1057"	"1905"
"Cyperaceae"	""	"Carex subfusca"	"W. Boott"	"Bot. California 2: 234"	"1880"
"Cyperaceae"	""	"Carex × subimpressa"	"Clokey"	"Rhodora 21(244): 84"	"1919"
"Cyperaceae"	""	"Carex subspathacea"	"Wormsk."	"Fl. Dan. 9(26): 4, pl. 1530"	"1816"
"Cyperaceae"	""	"Carex supina"	"Willd. ex Wahlenb."	"Kongl. Vetensk. Acad. Nya Handl. 24(2): 158–159"	"1803"
"Cyperaceae"	""	"Carex supina subsp. spaniocarpa"	"(Steud.) Hultén"	"Acta Univ. Lund. 2 38(1): 365"	"1942"
"Cyperaceae"	""	"Carex swanii"	"(Fernald) Mack."	"Bull. Torrey Bot. Club 37(5): 246"	"1910"
"Cyperaceae"	""	"Carex sychnocephala"	"J. Carey"	"Amer. J. Sci. Arts, ser. 2 4(10): 24"	"1847"
"Cyperaceae"	""	"Carex tenera"	"Dewey"	"Amer. J. Sci. Arts 8(1): 97–98"	"1824"
"Cyperaceae"	""	"Carex tenera var. echinodes"	"(Fernald) Wiegand"	"Rhodora 26(301): 2"	"1924"
"Cyperaceae"	""	"Carex tenera var. tenera"	""	""	""
"Cyperaceae"	""	"Carex tentaculata"	"Muhl. ex Willd."	"Sp. Pl. 4(1): 266"	"1805"
"Cyperaceae"	"!"	"Carex tenuiflora"	"Wahlenb."	"Kongl. Vetensk. Acad. Nya Handl. 24(2): 147"	"1803"
"Cyperaceae"	""	"Carex teretiuscula"	"Gooden."	"Trans. Linn. Soc. London 2: 163, pl. 19, f. 3"	"1794"
"Cyperaceae"	""	"Carex terrae-novae"	"Fernald"	"Rhodora 44(525): 290–293, pl. 711, f. 1, 3–4, 7–8"	"1942"
"Cyperaceae"	""	"Carex tetanica"	"Schkuhr"	"Beschr. Riedgras., Nachtrag 2: 68, pl. Ggg, f. 100, pl. Oooo, f. 207"	"1806"
"Cyperaceae"	"*"	"Carex tetanica"	"Rchb."	"Fl. Germ. Excurs. 63"	""
"Cyperaceae"	""	"Carex tetanica var. tetanica"	""	""	""
"Cyperaceae"	""	"Carex tetanica var. woodii"	"(Dewey) L.H. Bailey"	"Mem. Torrey Bot. Club 1(1): 53"	"1889"
"Cyperaceae"	""	"Carex tincta"	"(Fernald) Fernald"	"Rhodora 15(178): 186"	"1913"
"Cyperaceae"	""	"Carex tonsa"	"(Fernald) E.P. Bicknell"	"Bull. Torrey Bot. Club 35(10): 492"	"1908"
"Cyperaceae"	""	"Carex tonsa var. rugosperma"	"(Mack.) Crins"	"Novon 6(1): 118"	"1996"
"Cyperaceae"	""	"Carex torreyi"	"Tuck."	"Enum. Meth. Caric. 21"	"1843"
"Cyperaceae"	""	"Carex torta"	"Boott"	"Enum. Meth. Caric. 11"	"1843"
"Cyperaceae"	""	"Carex tracyi"	"Mack."	"Erythea 8(1–12): 41"	"1922"
"Cyperaceae"	""	"Carex tribuloides"	"Wahlenb."	"Kongl. Vetensk. Acad. Nya Handl. 24(2): 145"	"1803"
"Cyperaceae"	""	"Carex tribuloides var. reducta"	"L.H. Bailey"	"Proc. Amer. Acad. Arts 22(1): 148"	"1886 [1887]"
"Cyperaceae"	"*"	"Carex triceps"	"Michx."	"Fl. Bor.-Amer. 2: 170"	"1803"
"Cyperaceae"	""	"Carex trichocarpa"	"Muhl. ex Willd."	"Sp. Pl. 4(1): 302"	"1805"
"Cyperaceae"	"***"	"Carex tripartita"	"All."	"Fl. Pedem. 2: 265, pl. 92, f. 5"	"1785"
"Cyperaceae"	"!"	"Carex trisperma"	"Dewey"	"Amer. J. Sci. Arts 9(1): 63–64, pl. C, f. 12"	"1825"
"Cyperaceae"	""	"Carex trisperma var. billingsii"	"O.W. Knight"	"Rhodora 8(93): 185"	"1906"
"Cyperaceae"	""	"Carex trisperma var. trisperma"	""	""	""
"Cyperaceae"	""	"Carex tuckermanii"	"Dewey"	"Amer. J. Sci. Arts 49(1): 48, pl. Ff, f. 117"	"1845"
"Cyperaceae"	""	"Carex typhina"	"Michx."	"Fl. Bor.-Amer. 2: 169"	"1803"
"Cyperaceae"	""	"Carex umbellata"	"Schkuhr ex Willd."	"Sp. Pl. 4(1): 290"	"1805"
"Cyperaceae"	""	"Carex umbellata fo. umbellata"	""	""	""
"Cyperaceae"	""	"Carex ursina"	"Dewey"	"Amer. J. Sci. Arts 27(2): 240–241, pl. V. f. 68"	"1835"
"Cyperaceae"	""	"Carex utriculata"	"Boott"	"Fl. Bor.-Amer. 2(11): 221"	"1839"
"Cyperaceae"	""	"Carex utriculata var. minor"	"Boott"	"Fl. Bor.-Amer. 2(11): 221"	"1839"
"Cyperaceae"	"!"	"Carex vaginata"	"Tausch"	"Flora 4: 557"	"1821"
"Cyperaceae"	""	"Carex vallicola"	"Dewey"	"Amer. J. Sci. Arts, ser. 2 32(94): 40"	"1861"
"Cyperaceae"	"*"	"Carex varia"	"Willd. ex Wahlenb."	"Kongl. Vetensk. Acad. Nya Handl. 24: 159"	"1803"
"Cyperaceae"	""	"Carex varica"	"C.B. Clarke"	"Bull. Misc. Inform. Kew, Addit. Ser. 8: 69"	"1908"
"Cyperaceae"	"!"	"Carex vesicaria"	"L."	"Sp. Pl. 2: 979"	"1753"
"Cyperaceae"	""	"Carex vesicaria var. distenta"	"Fr."	"Exsicc. (Herb. Norm. Suec.) 15: 84"	"1853"
"Cyperaceae"	""	"Carex vesicaria var. jejuna"	"Fernald"	"Rhodora 3(27): 53–54"	"1901"
"Cyperaceae"	""	"Carex vesicaria var. laurentiana"	"Fernald"	"Rhodora 35(415): 232–233, pl. 248, f. 11–12"	"1933"
